Book,SentenceIndex,CircuitTags,InFinalEvidence,MentionsFinalGraphNode,MatchedEdges,Sentence
British_Garhwal,768,Social actors,no,yes,almora -[connects_to/Route/place circuits]-> pauri | bhotias -[supplies/Commodity circuits]-> salt | bhotias -[trades_with/Commodity circuits]-> sub-montane markets | bhotias -[trades_with/Commodity circuits]-> tibet | district -[governs/Political economy]-> pargana,"The trade with Tibct is cntircly in the hands of the Bhotias of tho 
Mana and Niti valleys, who number in all 470 and are by comparison 
with their neighbours of the Almora district a small and depressed 
community."
British_Garhwal,769,Commodity circuits,no,no,,"Merchandise is carried generally on sheep and goats 
but sometimes on asses or yaks, over the Mana and Niti passcs, 
where the snow does not melt until May or June."
British_Garhwal,772,Social actors,no,no,,"Before any traders from Niti are allowed to visit Tibct, 
the Jongpen sends down a subordinate official, styled a Sarji, 
to enquire as to the existence of any disease among men or cattle."
British_Garhwal,775,Commodity circuits|Political economy,no,no,,"At 
the same time the Sarji is entitled to an initial fee of one timashi* 
and two manas of rice from every family ; and to a final fee, after 
business has been done, of four timashis for every hundred goat- 
loads, At Hoti he exacts a toll of six timashis from each family : 
this is called Jha thal or a due for crossing a ridge."
British_Garhwal,780,Commodity circuits,no,yes,bhotias -[supplies/Commodity circuits]-> salt | bhotias -[trades_with/Commodity circuits]-> sub-montane markets | bhotias -[trades_with/Commodity circuits]-> tibet,"But general permission to 
trade and special licences all cost money, Arrived at Dapa the 
Bhotias have to pay one phanchat (or saddle bag) of barley for 
each family: while the headman’s offering is a bag of rice."
British_Garhwal,782,Commodity circuits,no,no,,_ + Each sheep or goat carries two phanchas containing about five or six sera each.
British_Garhwal,784,Commodity circuits|Political economy|Social actors,no,yes,bhotias -[trades_with/Commodity circuits]-> tibet | fateh sah medini sah -[governs/Political economy]-> tibet | mana -[connects_to/Route/place circuits]-> tibet,"43 





further impost of one bag of barley is taken in payment of the tax 
called poo, A Licence to trade in other marts besides Dapa is called 
lhamik and it costs one anna, A door tax styled go thal at the rate 
of two (imashis a door is levied on the traders in respect of the 
houses they occupy during their stay in Tibet, The fee to trade 
outside the established marts is three rupecs for every hundred goats."
British_Garhwal,785,Salt anchor|Commodity circuits,no,yes,almora -[connects_to/Route/place circuits]-> pauri | bhotias -[supplies/Commodity circuits]-> salt | bhotias -[trades_with/Commodity circuits]-> sub-montane markets | bhotias -[trades_with/Commodity circuits]-> tibet | district -[governs/Political economy]-> pargana,"It was formerly the custom for each trader to exchange presenta 
with the Jongpen on the occasion of every visit to Tibet: he offered 
a bag of barley and received in return a bag of salt; but now the 
return present has been remitted by the Bhotias, in consideration of 
the advantage they derive from the Jongpen’s prohibition of trade in 
salt and wool by their rivals, the Johari Bhotias of the Almora 
district."
British_Garhwal,786,Commodity circuits|Route/place circuits,no,yes,bhotias -[supplies/Commodity circuits]-> salt | bhotias -[trades_with/Commodity circuits]-> sub-montane markets | bhotias -[trades_with/Commodity circuits]-> tibet | fateh sah medini sah -[governs/Political economy]-> tibet | mana -[connects_to/Route/place circuits]-> tibet,"A commission on actual deals is however still exacted, the 
buyer and the seller alike paying three rupces on a hundred loads, 
The weighman, called in the Tibetan language labu gatpo, is 
entitled to the generous remuneration of one patha of barley in 
twenty, and two manas of rice in twenty pathas, (A pztha is 
equal to about two sers, and a mana is half a ser.) 

A few Johari Bhotias also live in the Niti valley."
British_Garhwal,788,Political economy,no,no,,"They pay a poll-tax of two 
timashis at Hoti and a hearth-tax (¢hap thal) at the rate of half 
a timashi a family."
British_Garhwal,789,Political economy,no,no,,"At the conclusion of the venture the padhan 
is required to buy seven dums* of tca at eight rupees a dwm from 
the Jongpen, who holds the monopoly."
British_Garhwal,790,Commodity circuits|Political economy|Social actors,no,yes,bhotias -[supplies/Commodity circuits]-> salt | bhotias -[trades_with/Commodity circuits]-> sub-montane markets | bhotias -[trades_with/Commodity circuits]-> tibet | captain drummond -[negotiates_with/Political economy]-> government | fateh sah medini sah -[governs/Political economy]-> tibet,"The Khampas (who are not 
Bhotias but Tibetans scttled in British territory) are subject to the 
same exactions asthe Joharis and in addition have to pay the Lham.k, 
while each family is required to buy a dum of tea at the fixed price, 

The Mana people were probably at onc time subject to the 
Tibetan government, which still exercises certain sovereign rights 
over them."
British_Garhwal,791,Political economy,no,no,,"They paya land-tax, (sing thal) at the rate of two 
timashis a family."
British_Garhwal,792,Commodity circuits|Political economy|Route/place circuits,no,yes,garhwal -[supplies/Commodity circuits]-> cloth,"They need no special permit to go to Gartok 
and are allowed to camp without having taken out a pass: but 
pay five rupees a family as a sort of general export tax, together 
with one phancha in every ten, anda forced contribution to the 
Chaprang temple of two hundred cubits of white cloth together 
with some sandal wood and a rupee in cash, Their marts are 
Chaprang and Tholing Math."
British_Garhwal,796,Salt anchor|Commodity circuits|Political economy,no,yes,bhotias -[supplies/Commodity circuits]-> salt | bhotias -[trades_with/Commodity circuits]-> sub-montane markets | bhotias -[trades_with/Commodity circuits]-> tibet | fateh sah medini sah -[governs/Political economy]-> tibet | garhwal -[supplies/Commodity circuits]-> cloth,"The chicf exports are food grains such as barley, wheat, rico, 
dal, phupir, jhangora, mandua, onions, potatoes, and cloth of all 
kinds, gur, tobacco, sugar, spices and dried fruits and silver vesscls; 
and the imports are salt, borax, ponies, judus, goats and sheep, 
dogs, wool and woollen goods of all kinds, rugs, Chinese shoes, 
ornamented Tibetan saddles, tea, butter, gold, yak tails and horns, 
Salt and borax are taken in exchange for grain asa rule, whilo 
for other articles the Bhotias give cithercash or picce-goods."
British_Garhwal,798,Social actors,no,yes,bhotias -[trades_with/Commodity circuits]-> tibet | fateh sah medini sah -[governs/Political economy]-> tibet | mana -[connects_to/Route/place circuits]-> tibet,"Credit is occasionally allowed : but never 
for long, asthe chief Tibetan traders are often magistrates and 
their demands for cash in consequence have to be promptly met."
British_Garhwal,802,Commodity circuits|Social actors,no,yes,bhotias -[supplies/Commodity circuits]-> salt | bhotias -[trades_with/Commodity circuits]-> sub-montane markets | bhotias -[trades_with/Commodity circuits]-> tibet | fateh sah medini sah -[governs/Political economy]-> tibet | gurkhalis -[disputes/Political economy]-> people,"Though only the Bhotias are allowed to cross the frontier and 
trade direct with Tibet, every northern villager who can buy or 
borrow a flock of goats or sheep, trades between the Bhotia passes 
of Painkhanda and his own neighbourhood, and from July to Novem- 
ber the passes are thronged with these people and their flocks."
British_Garhwal,803,Salt anchor|Commodity circuits|Social actors,yes,yes,"bhotias -[supplies/Commodity circuits]-> salt | garhwal -[governs/Political economy]-> forest dues or keth-bans, and kath mahals | garhwal -[governs/Political economy]-> wages | garhwal -[supplies/Commodity circuits]-> cloth | garhwal -[supplies/Commodity circuits]-> iron","Salt 
is received in exchange for grain, and is distributed by the traders 
throughout all upper Garhwal."
British_Garhwal,804,Route/place circuits,no,yes,bhotias -[trades_with/Commodity circuits]-> tibet | fateh sah medini sah -[governs/Political economy]-> tibet | mana -[connects_to/Route/place circuits]-> tibet,"In October, as the winter advances, the Bhotia begins to 
transport the remainder of his Tibetan merchandise to the south."
British_Garhwal,805,Route/place circuits|Social actors,no,yes,bhotias -[supplies/Commodity circuits]-> salt | bhotias -[trades_with/Commodity circuits]-> sub-montane markets | bhotias -[trades_with/Commodity circuits]-> tibet | district -[governs/Political economy]-> pargana | muafidnrs -[governs/Political economy]-> villages,"The villages inthe Mana and Niti valleys are deserted early in 
November, the snow rendering them uninhabitable, and the Bhotias 
establish camps for their women and children and dépéts for their 
stock in trade at various points along their road through the upper 
midland parganas."
British_Garhwal,806,Salt anchor|Commodity circuits|Route/place circuits,no,yes,muafidnrs -[governs/Political economy]-> villages,"On their way to these dépdts and on the further 
journey to the south, excursions are usually made into the villages 
on either side of the route, which purchase such salt and wool as they 
may require."
