Source,Target,MappedRelation,Circuit,Weight,Confidence,Score,RawRelations,SourceType,TargetType,Books,Evidence
british,entire border with the sikh territories,governs,Political economy,1.0,0.0,1.2931,governs,GROUP,LOCATION,Becoming_India,
british,cumbersome system of administration,negotiates_with,Political economy,1.0,0.0,1.2931,negotiates_with,GROUP,CONCEPT,Becoming_India,
british,popular refusals to accept rules,trades_with,Commodity circuits,1.0,0.0,1.2931,trades_with,GROUP,CONCEPT,Becoming_India,
british capital,raw material and captive markets for emergent industries,trades_with,Commodity circuits,1.0,0.0,1.0931,trades_with,COMMODITY,LOCATION,Becoming_India,
british government,daily workings and internal authority of the clans,governs,Political economy,1.0,0.0,1.3431,governs,GROUP,CONCEPT,Becoming_India,
british government,raja balbir sen,governs,Political economy,1.0,0.85,4.0431,governs,GROUP,PERSON,Mandi_Gazatteer,Be it known to the Raja that the British Government shall be at liberty to remove anyone from the Gaddi of Mandi who may prove to be of worthless character...
british government,tehri state,governs,Political economy,1.0,0.8,3.7931,governs,GROUP,LOCATION,British_Garhwal,"During the Gurltha war their ancestors rendered important services to the British Government,"
british government,trade,governs,Political economy,1.0,0.6,3.8431,governs,GROUP,CONCEPT,Memo_Relations_with_Tibet,All British subjects were to be allowed to go there to trade and the British Government were to be free to send officers to reside at Yatun to watch the condition of British trade there.
british government,trade between india and tibet,governs,Political economy,1.0,0.9,4.0931,governs,GROUP,CONCEPT,Memo_Relations_with_Tibet,"A more effectire measure, though still not sufficient in itself to bring the Lamas to reason, is the construction of good mule roads up to the frontier and employing for that purpose Pioneer Regiments and Sappers and Miners."
british government,raja balbir sen,taxes,Political economy,1.0,0.9,4.1931,taxes,GROUP,PERSON,Mandi_Gazatteer,The Raja shall pay an annual tribute into the treasury of Simla and Subathu one lakh of Company's rupees as nazrana by two instalments...
british officers,the west himalayas,transports_via,Route/place circuits,1.0,0.0,1.0931,transports_via,GROUP,LOCATION,Becoming_India,
british official,state,licenses,Political economy,1.0,0.85,4.3431,licenses,GROUP,LOCATION,J&K_Gazatteer_1909,"A redistribution of the old assessments on a more equi-table principle, and a summary revision where the assessments were obviously too high or unnecessarily light, have recently been carried out by a British official lent to the State."
british traders,tibetans,trades_with,Commodity circuits,1.0,0.8,6.8931,trades_with,GROUP,GROUP,Memo_Relations_with_Tibet,By this we give the Tibetans a chance of exchanging their surplus raw produce for manufactured goods of which they stand in need.
buddhist devotees,tsakalho,trades_with,Commodity circuits,1.0,0.8,3.5931,trades_with,GROUP,LOCATION,Santiago_Lazcano,"As we have seen in other cases also here the trade benefited from the passage of pilgrims who came to the area. Buddhist devotees arrived from all over Tibet ready to perform the kora or ritual circumambulation of the sacred Kawa Karpo Mountain, and would take the opportunity to acquire the renowned Tsakalho salt."
bujentu-bulak,animals,supplies,Commodity circuits,1.0,0.8,3.6931,supplies,CONCEPT,COMMODITY,CentralAsia_Tibet_Vol1,The animals were at once taken down to it.
buniya traders,bhotiyas,trades_with,Commodity circuits,1.0,0.8,4.2931,trades_with,GROUP,GROUP,Himalayan_Gazatteer,"The commercial operations of the season normally commence by the arrival of the Buniya traders in Bhot, regarding the superior strength and hardihood of their sheep enable them to cross the pass earlier than the Bhotiyas."
buriat cossacks,russian territory,depends_on,Commodity circuits,1.0,0.7,3.2431,depends_on,GROUP,LOCATION,CentralAsia_Tibet_Vol1,they travelled fr6e so long as they were in Russian territory.
byansis,india,trades_with,Commodity circuits,1.0,0.8,4.3431,trades_with,GROUP,LOCATION,Traders_in_Highland_Nepal,"Many of the Nepalese Byansis were in the habit of travelling in the winter to Delhi, Calcutta and Kalimpong, and to purchase there such goods as boots, cloth, cigarettes and watches."
byansis,indians,trades_with,Commodity circuits,1.0,0.8,3.7431,trades_with,GROUP,GROUP,Traders_in_Highland_Nepal,"The wool and livestock brought from Tibet were mainly sold to Indians and with the cash received the Byansis went to Pithoragarh in Almora which lies on a motor-road, and there they bought Indian salt at a low price."
byansis,nepal,trades_with,Commodity circuits,1.0,0.8,4.0931,trades_with,GROUP,LOCATION,Traders_in_Highland_Nepal,"Many of the Nepalese Byansis were in the habit of travelling in the winter to Delhi, Calcutta and Kalimpong, and to purchase there such goods as boots, cloth, cigarettes and watches."
byansis,tibet,trades_with,Commodity circuits,1.0,0.8,6.7431,trades_with,GROUP,LOCATION,Traders_in_Highland_Nepal,The people of Humla are not the only traders to make their way to the entrepot of Taklakot and to exchange goods carried across the Himalayan ranges for the salt and wool of Tibet.
byansis,tibetans,trades_with,Commodity circuits,1.0,0.8,7.1431,trades_with,GROUP,GROUP,Traders_in_Highland_Nepal,The Byansis take their name from the valley of Byans which lies immediately west of the Indo-Nepalese border and south-west of the Lipu pass leading from Almora district to Taklakot.
byansis,traders of the karnali zone humla,trades_with,Commodity circuits,1.0,0.7,3.4431,trades_with,GROUP,GROUP,Traders_in_Highland_Nepal,The Byansis of Tinkar and Changru have a traditional link with Traders of the Karnali Zone Humla.
byfins,road,supplies,Commodity circuits,1.0,0.7,3.3431,supplies,CONCEPT,LOCATION,Himalayan_Gazatteer,The approaches to Byins are the same as those given for DBrma. From Rhela of Dhr~na the road continues along the right bank of the K61i to Budhi...
byins,nep61,depends_on,Commodity circuits,1.0,0.9,3.8931,depends_on,CONCEPT,CONCEPT,Himalayan_Gazatteer,"Up to the Gorkbtili conquest of Kumaon, Byins held to Julijn of Nephl and was annexed through the Rijbir of Asliot to Kumaon in the last decade of the last century."
byins,askot,governs,Political economy,1.0,0.85,3.7431,governs,CONCEPT,CONCEPT,Himalayan_Gazatteer,"It was by this route that Rudrplil, Rbja-bh of Askot, entered and subdued Byins and annexed it to Kumnon under the Gorkhhlie."
camel,flour,depends_on,Commodity circuits,1.0,0.85,3.7931,depends_on,COMMODITY,CONCEPT,CentralAsia_Tibet_Vol2,"Every evening we gave them a big dose of flour - in fact, we used up that important commodity at such a rate that our supply, which was originally calculated for ten months, was reduced to scarce sufficient for six."
camel,boat,transports_via,Route/place circuits,1.0,0.85,3.8931,transports_via,COMMODITY,COMMODITY,CentralAsia_Tibet_Vol1,"Having tied together the greater part of the ropes with which we lashed on the loads, we made one end fast on the left bank and dragged the other end up stream ; then, whilst I rowed across as hard as I could pull, Kutchuk stood up in the bow with the end of the rope in his hand ready to jump ashore."
camels,fuel,depends_on,Commodity circuits,1.0,0.9,4.4431,depends_on,COMMODITY,CONCEPT,CentralAsia_Tibet_Vol2,"It was a long time since we had come across any fuel, and the wooden frames of the pack-saddles had been used up as fast as the camels died."
camels,lake shore,depends_on,Commodity circuits,1.0,0.8,4.0431,depends_on,COMMODITY,LOCATION,CentralAsia_Tibet_Vol2,"We kept close to the lake shore, following faithfully all its windings, although that frequently took us over very difficult gravel terraces."
camels,pasture,depends_on,Commodity circuits,1.0,0.9,4.3931,depends_on,COMMODITY,CONCEPT,CentralAsia_Tibet_Vol2,...the pasture on its banks was so plentiful that we felt a day would not be lost if we stopped amongst it.
camels,water,depends_on,Commodity circuits,1.0,0.9,5.3931,depends_on,COMMODITY,CONCEPT,CentralAsia_Tibet_Vol1,"Now, however, we were chilled to the bone, owing to the intense cold, and had an abundance of water."
camels,abdu rehim,supplies,Commodity circuits,1.0,0.8,4.2931,supplies,COMMODITY,PERSON,CentralAsia_Tibet_Vol1,Abdu Rehim was quite delighted at the prospect of having such a pleasant surprise to give to his old father as a large supply of camel-meat.
camels,assesses,transports_via,Route/place circuits,1.0,0.9,4.3431,transports_via,COMMODITY,CONCEPT,CentralAsia_Tibet_Vol1,"The miners convey their para-phernalia on the backs of asses, which they then send down into the valleys to graze during the two months that their work lasts."
camp,packaging cases and baggage,depends_on,Commodity circuits,1.0,0.7,3.3431,depends_on,CONCEPT,CONCEPT,CentralAsia_Tibet_Vol1,"Shortly after striking camp on the following morning we crossed the river two or three times, but after that kept for the most part to the right bank."
canoe-men,tarim river,extracts_from,Commodity circuits,1.0,0.8,3.5931,extracts_from,GROUP,LOCATION,CentralAsia_Tibet_Vol1,"The river divided into five arms, and guided us to that which they considered to be the principal one."
captain drummond,government,negotiates_with,Political economy,1.0,0.7,4.8431,negotiates_with,PERSON,GROUP,British_Garhwal,"In 1838 Captain Drummond brought out Mr. Wilkin, a Cornish miner, and the Government granted the sum of Rs."
caravan,maize,supplies,Commodity circuits,1.0,0.8,3.8931,supplies,CONCEPT,CONCEPT,CentralAsia_Tibet_Vol2,We gave them as much kamish and maize as they could eat...
caravan,provisions,trades_with,Commodity circuits,1.0,0.8,3.9431,trades_with,CONCEPT,CONCEPT,CentralAsia_Tibet_Vol2,they refused to supply them with provisions
caravan,siriap peninsula,trades_with,Commodity circuits,1.0,0.8,3.8931,trades_with,CONCEPT,CONCEPT,CentralAsia_Tibet_Vol2,We found the caravan comfortably established on a flat peninsula called Siriap~ where bushes were very plentiful.
caravans,camel-drivers and merchants (traveling to kashgar),trades_with,Commodity circuits,1.0,0.9,3.8431,trades_with,CONCEPT,GROUP,CentralAsia_Tibet_Vol1,...the shouts and singing of the camel-drivers more and more distinctly. And finally the riot died away amongst the mountains.
cash,that was well established,trades_with,Commodity circuits,1.0,0.0,1.1931,trades_with,CONCEPT,CONCEPT,Becoming_India,
chala,route from humla valley to saina chaur,controls,Political economy,1.0,0.8,3.5431,controls,LOCATION,LOCATION,Traders_in_Highland_Nepal,"It controls the route from the Humla valley to the Saina Chaur, the site of a trade-mart, and thence to Bajura and Acham."
chamdo,china,trades_with,Commodity circuits,1.0,0.8,4.0431,trades_with,LOCATION,LOCATION,Report_On_Tibet_1903,At Chamdo there are several Chinese merchants and all the Chinese officials trade freely on their own account.
champas,the salt from this place,extracts_from,Commodity circuits,1.0,0.0,1.0931,extracts_from,GROUP,COMMODITY,Rupshu,
chandrpur,markets of rhmnagar and kotdwhra,trades_with,Commodity circuits,1.0,0.8,3.4931,trades_with,CONCEPT,LOCATION,Himalayan_Gazatteer,...A good road along the line of the Nybr river and over the soutbern mountai~ls now connects this tract with the principal ~ ~ o u b s  leading to the markets of Rhmnagar and Kotdwhra...
chang-luk sheep,coarse wool,supplies,Commodity circuits,1.0,0.0,1.1431,supplies,COMMODITY,COMMODITY,Ladakh,
chang-luk sheep,meat,supplies,Commodity circuits,1.0,0.0,1.3431,supplies,COMMODITY,COMMODITY,Ladakh,
chang-pa,salt,extracts_from,Commodity circuits,1.0,0.0,4.1931,extracts_from,GROUP,COMMODITY,Ladakh,
chang-pa,thousands and thousands of sheep,transports_via,Route/place circuits,1.0,0.0,1.2431,transports_via,GROUP,COMMODITY,Ladakh,
chang-pa goats,"pashm, or 'cashmere",supplies,Commodity circuits,1.0,0.0,1.0931,supplies,COMMODITY,COMMODITY,Ladakh,
charas,government,governs,Political economy,1.0,0.0,2.7431,governs,COMMODITY,GROUP,Ladakh,
chargut-tso,mountains,connects_to,Route/place circuits,1.0,0.9,4.1431,connects_to,CONCEPT,LOCATION,CentralAsia_Tibet_Vol2,the gorge in which the lake lay were a sewer for carrying off all the dirty weather in that part of the world.
chasralu,mahasu,disputes,Political economy,1.0,0.0,1.1431,disputes,LOCATION,LOCATION,Becoming_India,
chegghelik-uy,tarim,connects_to,Route/place circuits,1.0,0.9,4.1931,connects_to,CONCEPT,CONCEPT,CentralAsia_Tibet_Vol1,"Towards evening we saw fires gleaming in the distance, and late that night we moored our faithful old craft for the last time to the left bank of the Tarim..."
cherchen-daria,desert,connects_to,Route/place circuits,1.0,0.8,3.7431,connects_to,CONCEPT,CONCEPT,CentralAsia_Tibet_Vol1,What was he looking for in the desert ? Surely he could find a more fruitful field for his predatory instincts nearer theriver.
cherdon,a young yak,supplies,Commodity circuits,1.0,0.8,3.7931,supplies,CONCEPT,COMMODITY,CentralAsia_Tibet_Vol1,"Cherdon had carefully kept a few cartridges, but now expended them upon a young yak, which furnished us with a good load of excellent meat."
cherdon,aldat,supplies,Commodity circuits,1.0,0.8,4.1931,supplies,CONCEPT,CONCEPT,CentralAsia_Tibet_Vol1,"Cherdon cut me some cutlets, which were not at all bad ; but then it was a young animal, whose flesh was tender."
cherdon,food,supplies,Commodity circuits,1.0,0.8,4.0931,supplies,CONCEPT,CONCEPT,CentralAsia_Tibet_Vol2,"we were well supplied with food in the shape of a whole roast goose, and two or three cakes of bread"
cherdon,kutchuk and tokta ahun,trades_with,Commodity circuits,1.0,0.8,3.7931,trades_with,CONCEPT,CONCEPT,CentralAsia_Tibet_Vol1,"Half-an-hour later they were followed by Turdu Bai, with my cases and the dinner service on camels."
cherdon,mollah shah,trades_with,Commodity circuits,1.0,0.8,3.8431,trades_with,CONCEPT,CONCEPT,CentralAsia_Tibet_Vol1,The men blamed Mollah Shah for going on with the horses after Aldat told him there was good grazing near a little spring on the other side of the pass.
cherdon,tibetans,trades_with,Commodity circuits,1.0,0.8,7.1931,trades_with,CONCEPT,GROUP,CentralAsia_Tibet_Vol2,"Patrols of Tibetans were out in every direction, they also looking for us;"
